region,zone,woreda,adm3_pcode,adm3_en,adm1_en,adm2_en,score,method,needs_review
Somali,Erer,Lagahida,ET050407,Lagahida,Somali,Erer,1,key,FALSE
Somali,Erer,Mayumuluka,ET041018,Meyu Muleke,Oromia,East Hararge,1,key,FALSE
Somali,Erer,Qubi,ET050497,Qubi,Somali,Erer,1,key,FALSE
Somali,Erer,Salahad,ET050403,Salahad,Somali,Erer,1,key,FALSE
Somali,Erer,Wangay,ET050499,Wangey,Somali,Erer,1,key,FALSE
Somali,Erer,Yohob,ET050498,Yahob,Somali,Erer,1,key,FALSE
Somali,Fafan,Aw-Bare,ET050205,Aw-Bare,Somali,Fafan,1,key,FALSE
Somali,Fafan,Babile (SM),ET050203,Babile (SM),Somali,Fafan,1,key,FALSE
Somali,Fafan,Goljano,ET050290,Goljano,Somali,Fafan,1,key,FALSE
Somali,Fafan,Gursum (SM),ET050202,Gursum (SM),Somali,Fafan,1,key,FALSE
Somali,Fafan,Harawo,ET050299,Harawo,Somali,Fafan,1,key,FALSE
Somali,Fafan,Haroreys,ET050298,Haroreys,Somali,Fafan,1,key,FALSE
Somali,Fafan,Harshin,ET050207,Harshin,Somali,Fafan,1,key,FALSE
Somali,Fafan,Jigjiga Referal Hosp.,ET050293,Jigjiga town,Somali,Fafan,1,key,FALSE
Somali,Fafan,Jijiga Primary Hospital,ET050293,Jigjiga town,Somali,Fafan,1,key,FALSE
Somali,Fafan,Jijiga city,ET050293,Jigjiga town,Somali,Fafan,1,key,FALSE
Somali,Fafan,Kabribeyah Rural,ET050206,Kebribeyah,Somali,Fafan,1,key,FALSE
Somali,Fafan,Karamara Hosp.,ET050293,Jigjiga town,Somali,Fafan,1,key,FALSE
Somali,Fafan,Kebribayah town,ET050296,Kebribayah town,Somali,Fafan,1,key,FALSE
Somali,Fafan,Koran/Mulla,ET050297,Koran /Mulla,Somali,Fafan,1,key,FALSE
Somali,Fafan,Shabelely,ET050204,Shabeeley,Somali,Fafan,1,key,FALSE
Somali,Fafan,Tuliguleed,ET050283,Tuliguled,Somali,Fafan,1,key,FALSE
Somali,Fafan,Wajale town,ET050295,Wajale town,Somali,Fafan,1,key,FALSE
Somali,Jarar,Ararso,ET050395,Ararso,Somali,Jarar,1,key,FALSE
Somali,Jarar,Aware,ET050303,Aware,Somali,Jarar,1,key,FALSE
Somali,Jarar,Bilcil-Bur,ET050306,Bilcil-Bur,Somali,Jarar,1,key,FALSE
Somali,Jarar,Birkod,ET050394,Burqod,Somali,Jarar,1,key,FALSE
Somali,Jarar,Daror,ET050392,Daror,Somali,Jarar,1,key,FALSE
Somali,Jarar,Degahabur  Hosp,ET050307,Degahabur town,Somali,Jarar,1,key,FALSE
Somali,Jarar,Degahabur town,ET050307,Degahabur town,Somali,Jarar,1,key,FALSE
Somali,Jarar,Degahbur  Rural,ET050302,Degehabur,Somali,Jarar,1,key,FALSE
Somali,Jarar,Degahmado,ET050301,Degehamedo,Somali,Jarar,1,key,FALSE
Somali,Jarar,Dig,ET050399,Dig,Somali,Jarar,1,key,FALSE
Somali,Jarar,Gashamo,ET050304,Gashamo,Somali,Jarar,1,key,FALSE
Somali,Jarar,Gashamo Hospital,ET050304,Gashamo,Somali,Jarar,1,key,FALSE
Somali,Jarar,Gunagado,ET050305,Gunagado,Somali,Jarar,1,key,FALSE
Somali,Jarar,Yocale,ET050382,Yocale,Somali,Jarar,1,key,FALSE
Somali,Korahe,Bodaley,ET050599,Bodaley,Somali,Korahe,1,key,FALSE
Somali,Korahe,Debeweyin,ET050504,Debeweyin,Somali,Korahe,1,key,FALSE
Somali,Korahe,El-Ogaden,ET050598,El-Ogaden,Somali,Korahe,1,key,FALSE
Somali,Korahe,Higloley,ET050597,Higloley,Somali,Korahe,1,key,FALSE
Somali,Korahe,Kabridahre  Hosp.,ET050592,Kebridehar town,Somali,Korahe,1,key,FALSE
Somali,Korahe,Kebridehar,ET050502,Kebridehar,Somali,Korahe,1,key,FALSE
Somali,Korahe,Kebridehar town,ET050592,Kebridehar town,Somali,Korahe,1,key,FALSE
Somali,Korahe,Kudunbur,ET050595,Goglo,Somali,Korahe,1,key,FALSE
Somali,Korahe,Lasdhankayre,ET050596,Lasdhankayre,Somali,Korahe,1,key,FALSE
Somali,Korahe,Marsin,ET050586,Marsin,Somali,Korahe,1,key,FALSE
Somali,Korahe,Shaygosh,ET050501,Shaygosh,Somali,Korahe,1,key,FALSE
Somali,Korahe,Shilabo,ET050503,Shilabo,Somali,Korahe,1,key,FALSE
Somali,Liban,Bokolmayo,ET050999,Bokolmayo,Somali,Liban,1,key,FALSE
Somali,Liban,Deka Suftu,ET050991,Deka Suftu,Somali,Liban,1,key,FALSE
Somali,Liban,Dollo Ado hospital,ET050902,Dolo Ado,Somali,Liban,1,key,FALSE
Somali,Liban,Dolo Ado,ET050902,Dolo Ado,Somali,Liban,1,key,FALSE
Somali,Liban,Filtu,ET050901,Filtu,Somali,Liban,1,key,FALSE
Somali,Liban,Filtu Hosp.,ET050901,Filtu,Somali,Liban,1,key,FALSE
Somali,Liban,Goro Baqaqsa,ET050903,Goro Baqaqsa,Somali,Liban,1,key,FALSE
Somali,Liban,Guradamole,ET050904,Guradamole,Somali,Liban,1,key,FALSE
Somali,Liban,Kersadula,ET050991,Deka Suftu,Somali,Liban,1,key,FALSE
Somali,Nogob,Ayun,ET051001,Ayun,Somali,Nogob,1,key,FALSE
Somali,Nogob,Dihun,ET051006,Dihun,Somali,Nogob,1,key,FALSE
Somali,Nogob,Elwayne,ET051002,Elwayne,Somali,Nogob,1,key,FALSE
Somali,Nogob,Garbo,ET051003,Garbo,Somali,Nogob,1,key,FALSE
Somali,Nogob,Garbo- Hospital,ET051003,Garbo,Somali,Nogob,1,key,FALSE
Somali,Nogob,Hararey,ET050298,Haroreys,Somali,Fafan,1,key,FALSE
Somali,Nogob,Horoshagah,ET051095,Horshagah,Somali,Nogob,1,key,FALSE
Somali,Nogob,Sagag,ET051005,Sagag,Somali,Nogob,1,key,FALSE
Somali,Shabelle,Aba-Korow,ET050699,Aba-Korow,Somali,Shabelle,1,key,FALSE
Somali,Shabelle,Adadle,ET050602,Adadle,Somali,Shabelle,1,key,FALSE
Somali,Shabelle,Berocano,ET050608,Berocano,Somali,Shabelle,1,key,FALSE
Somali,Shabelle,Danan,ET050603,Danan,Somali,Shabelle,1,key,FALSE
Somali,Shabelle,East Imi,ET050601,East Imi,Somali,Shabelle,1,key,FALSE
Somali,Shabelle,Elale,ET020102,Elidar,Afar,Awsi /Zone 1,1,key,FALSE
Somali,Shabelle,Ferfer,ET050607,Ferfer,Somali,Shabelle,1,key,FALSE
Somali,Shabelle,Gode Hosp,ET050696,Godey town,Somali,Shabelle,1,key,FALSE
Somali,Shabelle,Gode Rural,ET050604,Gode,Somali,Shabelle,1,key,FALSE
Somali,Shabelle,Gode town,ET050696,Godey town,Somali,Shabelle,1,key,FALSE
Somali,Shabelle,Kelafo,ET050605,Kelafo,Somali,Shabelle,1,key,FALSE
Somali,Shabelle,Mustahil,ET050606,Mustahil,Somali,Shabelle,1,key,FALSE
Somali,Siti,Afdem,ET050105,Afdem,Somali,Siti,1,key,FALSE
Somali,Siti,Ayisha,ET050101,Ayisha,Somali,Siti,1,key,FALSE
Somali,Siti,Bike Hosp.,ET050198,Gota-Biki,Somali,Siti,1,key,FALSE
Somali,Siti,Daymeed,ET050105,Afdem,Somali,Siti,1,key,FALSE
Somali,Siti,Dembel,ET050102,Dembel,Somali,Siti,1,key,FALSE
Somali,Siti,Dhuunyar,ET050105,Afdem,Somali,Siti,1,key,FALSE
Somali,Siti,Erer (SM),ET050104,Erer (SM),Somali,Siti,1,key,FALSE
Somali,Siti,Gablaalu,ET050199,Gablalu,Somali,Siti,1,key,FALSE
Somali,Siti,Goota-biki,ET050198,Gota-Biki,Somali,Siti,1,key,FALSE
Somali,Siti,Hadhagala,ET050106,Hadhagala,Somali,Siti,1,key,FALSE
Somali,Siti,Miesso,ET050107,Miesso,Somali,Siti,1,key,FALSE
Somali,Siti,Shinile,ET050103,Shinile,Somali,Siti,1,key,FALSE
Somali,Siti,Shinile Hospital,ET050103,Shinile,Somali,Siti,1,key,FALSE
South Ethiopia,Alle,Kolango Zuria,ET071205,Alle Special,Southern Ethiopi,Alle,1,key,FALSE
South Ethiopia,Alle,Kolango town,ET071205,Alle Special,Southern Ethiopi,Alle,1,key,FALSE
South Ethiopia,Ari,Backa dawla,ET070710,Boko Dawula,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,Ari,Gelila Town Admin.,ET070703,North Ari,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,Ari,Jinka Town Administration,ET070709,Jinka town,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,Ari,North Ari  WoHO,ET070703,North Ari,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,Ari,South Ari  WoHO,ET070702,South Ari,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,Ari,Woba Ari,ET070711,Wub Ari,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,Basketo,Laska Zuria,ET071601,Basketo SP Woreda,Southern Ethiopi,Basketo,1,key,FALSE
South Ethiopia,Basketo,Laska town,ET071601,Basketo SP Woreda,Southern Ethiopi,Basketo,1,key,FALSE
South Ethiopia,Burji,Soyama Zuria,ET072203,Burji Special,Southern Ethiopi,Burji,1,key,FALSE
South Ethiopia,Burji,Soyama town,ET072203,Burji Special,Southern Ethiopi,Burji,1,key,FALSE
South Ethiopia,Gamo,Arba Minch Town,ET071021,Arba Minch town,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Arba Minch Zuria,ET071015,Arba Minch Zuria,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Birbir Town,ET071005,Mirab Abaya,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Bonke,ET071014,Bonke,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Boreda,ET071004,Boreda,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Chencha Town,ET071010,Chencha,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Chencha Zuria,ET071006,Chencha Zuriya,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Daramalo,ET071009,Daramalo,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Dita,ET071008,Dita,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Gacho Baba,ET071016,Gacho Baba,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Garda Martha,ET071018,Garda Marta,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Gerese,ET071013,Gerese,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Gerese Town,ET071013,Gerese,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Kamba Tow,ET071012,Kemba town,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Kamba Zuria,ET071011,Kemba,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Kogota,ET071007,Ezo /Kogota,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Mirab Abaya,ET071005,Mirab Abaya,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,Selamber Tow,ET071003,Selamber town,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,kucha Alpha,ET071017,Kucha Alpha,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gamo,kucha zuria,ET071019,Kucha,Southern Ethiopi,Gamo,1,key,FALSE
South Ethiopia,Gardula,Derashe Woreda,ET072304,Derashe Special,Southern Ethiopi,Derashe,1,key,FALSE
South Ethiopia,Gardula,Gidole Twon,ET072304,Derashe Special,Southern Ethiopi,Derashe,1,key,FALSE
South Ethiopia,Gedio,Bulle  WoHO,ET070504,Bule,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gedio,Chelelekitu taHo,ET070508,Chelelektu town,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gedio,Chorisso WoHo,ET070510,Churso,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gedio,Dilla  taHO,ET070507,Dila town,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gedio,Dilla Zuria  WoHO,ET070505,Dila Zuria,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gedio,Gedeb taHo,ET070511,Gedeb town,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gedio,Gedeb woreda,ET070506,Gedeb,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gedio,Kochore  WoHO,ET070503,Kochere,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gedio,Rappe WoHo,ET070509,Rape,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gedio,Wenago  Town,ET070501,Wenago,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gedio,Wenago  WoHO,ET070501,Wenago,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gedio,Yirga Chefe  taHO,ET070512,Yirgachefe town,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gedio,Yirgachefe,ET070502,Yirgachefe,Southern Ethiopi,Gedeo,1,key,FALSE
South Ethiopia,Gofa,Beto Town,ET071504,Uba Debre Tsehay,Southern Ethiopi,Gofa,1,key,FALSE
South Ethiopia,Gofa,Bulki town,ET071508,Bulike town,Southern Ethiopi,Gofa,1,key,FALSE
South Ethiopia,Gofa,Denba Gofa,ET071502,Denba Gofa,Southern Ethiopi,Gofa,1,key,FALSE
South Ethiopia,Gofa,Geze Gofa,ET071505,Gezei Gofa,Southern Ethiopi,Gofa,1,key,FALSE
South Ethiopia,Gofa,Laha Town,ET071501,Melekoza,Southern Ethiopi,Gofa,1,key,FALSE
South Ethiopia,Gofa,Melo Gada,ET071509,Melo Gada,Southern Ethiopi,Gofa,1,key,FALSE
South Ethiopia,Gofa,Melokoza,ET071501,Melekoza,Southern Ethiopi,Gofa,0.875,fuzzy_high,FALSE
South Ethiopia,Gofa,Oyda,ET071506,O'yida,Southern Ethiopi,Gofa,1,override,FALSE
South Ethiopia,Gofa,Sawla Town,ET071507,Sawla town,Southern Ethiopi,Gofa,1,key,FALSE
South Ethiopia,Gofa,Uba Debretsahay  WoHO,ET071504,Uba Debre Tsehay,Southern Ethiopi,Gofa,1,key,FALSE
South Ethiopia,Gofa,Zalla WoHO,ET071503,Zala,Southern Ethiopi,Gofa,1,key,FALSE
South Ethiopia,Konso,Karat Town,ET071301,Karat town,Southern Ethiopi,Konso,1,key,FALSE
South Ethiopia,Konso,Karat Zuria,ET071303,Karat Zuria,Southern Ethiopi,Konso,1,key,FALSE
South Ethiopia,Konso,Kenna WoHO,ET071304,Kena,Southern Ethiopi,Konso,1,key,FALSE
South Ethiopia,Konso,Kolme WoHO,ET071303,Karat Zuria,Southern Ethiopi,Konso,1,key,FALSE
South Ethiopia,Konso,Segen Zuria WoHO,ET071302,Segen Zuria,Southern Ethiopi,Konso,1,key,FALSE
South Ethiopia,Koore,Gorka,ET041705,Kore,Oromia,West Arsi,1,key,FALSE
South Ethiopia,Koore,Kele Town,ET041705,Kore,Oromia,West Arsi,1,key,FALSE
South Ethiopia,Koore,Sarmale,ET041705,Kore,Oromia,West Arsi,1,key,FALSE
South Ethiopia,South Omo,Bena Tsemay,ET070705,Bena Tsemay,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,South Omo,Dasench,ET070706,Dasenech /Kuraz,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,South Omo,Hamer,ET070704,Hamer,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,South Omo,Malie  WoHO,ET070707,Malie,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,South Omo,Nyangatom  WoHO,ET070708,Nyngatom,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,South Omo,Salamago  WoHO,ET070701,Salamago,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,South Omo,Turmi Town Admin.,ET070704,Hamer,Southern Ethiopi,South Omo,1,key,FALSE
South Ethiopia,Wolaiyta,Abala abaya,ET070621,Abela Abaya,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Areka   taHO,ET070614,Areka town,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Bele Town,ET040823,Bele Gesgar,Oromia,Arsi,1,key,FALSE
South Ethiopia,Wolaiyta,Beyra Koysha WoHO,ET070622,Bayera Koisha,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Boditi   taHO,ET070615,Boditi town,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Bolossa Bonibe  WoHO,ET070608,Boloso Bombe,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Bolosso Sore   WoHO,ET070601,Boloso Sore,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Damot Gale  WoHO,ET070602,Damot Gale,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Damot Pulussa  WoHO,ET070611,Damot Pullasa,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Damot Sore  WoHO,ET070609,Damot Sore,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Damot Woyde  WoHO,ET070603,Damot Woide,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Duguna Fango  WoHO,ET070612,Duguna Fango,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Gesuba taHO,ET070617,Gesuba town,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Gununo Hamus taHO,ET070618,Gununo Hamus town,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Hobicha WoHO,ET070619,Hobicha Abaya,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Humbo  WoHO,ET070604,Humbo,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Kawo Koysha WoHO,ET070620,Kawo Koisha,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Kindo Didaye  WoHO,ET070610,Kindo Daddaye,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Kindo Koysha  WoHO,ET070606,Kindo Koyesha,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Offa  WoHO,ET070607,Ofa,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Soddo  taHO,ET070613,Sodo Town,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Sodo Zuria  WoHO,ET070605,Sodo Zuria,Southern Ethiopi,Wolayita,1,key,FALSE
South Ethiopia,Wolaiyta,Tebela taHO,ET070616,Tebela town,Southern Ethiopi,Wolayita,1,key,FALSE
Tigray,Central,Chilla,ET010201,Chila,Tigray,Central,1,override,FALSE
Tigray,East,Bizet,ET010310,Bizet,Tigray,Eastern,1,key,FALSE
Tigray,Mekelle,Semen,ET010701,Mekelle,Tigray,Mekelle,1,key,FALSE
Tigray,South,Emba Alaje,ET010404,Emba Alaje,Tigray,Southern,1,key,FALSE
Tigray,South East,Deguae Tembien,ET010604,Degua Temben,Tigray,South Eastern,0.857,fuzzy_high,FALSE
Tigray,NA,Abergele Yechila,ET010210,Abergele (TG),Tigray,Central,1,key,FALSE
Tigray,NA,Abiadi Town,ET010211,Abi Adi town,Tigray,Central,0.917,fuzzy_high,FALSE
Tigray,NA,Adet,ET010207,Adet,Tigray,Central,1,key,FALSE
Tigray,NA,Adidaero,ET010111,Adi Daero,Tigray,North Western,1,key,FALSE
Tigray,NA,Adigrat Town,ET010308,Adigrat town,Tigray,Eastern,1,key,FALSE
Tigray,NA,Adihaki,ET010701,Mekelle,Tigray,Mekelle,1,key,FALSE
Tigray,NA,Adwa,ET041492,Adola town,Oromia,Guji,1,key,FALSE
Tigray,NA,Adwa Town,ET010212,Adwa town,Tigray,Central,1,key,FALSE
Tigray,NA,Ahferom,ET010202,Aheferom,Tigray,Central,1,key,FALSE
Tigray,NA,Ahsea,ET010215,Ahsea,Tigray,Central,1,key,FALSE
Tigray,NA,Alamata Town,ET010411,Alamata town,Tigray,Southern,1,key,FALSE
Tigray,NA,Asgede,ET010105,Asgede,Tigray,North Western,1,key,FALSE
Tigray,NA,Atsbi,ET010307,Atsbi,Tigray,Eastern,1,key,FALSE
Tigray,NA,Axum Town,ET010213,Axum town,Tigray,Central,1,key,FALSE
Tigray,NA,Ayder,ET010701,Mekelle,Tigray,Mekelle,1,key,FALSE
Tigray,NA,Bora,ET040710,Bora (OR),Oromia,East Shewa,1,key,FALSE
Tigray,NA,Edagahamus Town,ET010311,Edaga Hamus town,Tigray,Eastern,0.938,fuzzy_high,FALSE
Tigray,NA,Egela,ET010216,Egela,Tigray,Central,1,key,FALSE
Tigray,NA,Embasneyti,ET010219,Emba Sieneti,Tigray,Central,1,key,FALSE
Tigray,NA,Endabaguna Town,ET010114,Endabaguna town,Tigray,North Western,1,key,FALSE
Tigray,NA,Endamakhoni,ET010405,Endamehoni,Tigray,Southern,1,override,FALSE
Tigray,NA,Enderta,ET010602,Enderta,Tigray,South Eastern,1,key,FALSE
Tigray,NA,Enticho Town,ET010220,Enticho town,Tigray,Central,1,ref_exact,FALSE
Tigray,NA,Erob,ET010302,Erob,Tigray,Eastern,1,key,FALSE
Tigray,NA,Freweini Town,ET010313,Freweyni town,Tigray,Eastern,0.923,fuzzy_high,FALSE
Tigray,NA,Gantaafeshum,ET010304,Ganta Afeshum,Tigray,Eastern,0.923,fuzzy_high,FALSE
Tigray,NA,Gerealta,ET010317,Geraleta,Tigray,Eastern,1,key,FALSE
Tigray,NA,Gulomekeda,ET010301,Gulo Mekeda,Tigray,Eastern,1,key,FALSE
Tigray,NA,Hadnet,ET010701,Mekelle,Tigray,Mekelle,1,key,FALSE
Tigray,NA,Hagereselam Town,ET010605,Hagere Selam town,Tigray,South Eastern,0.941,fuzzy_high,FALSE
Tigray,NA,Hahaile,ET010217,Hahayle,Tigray,Central,1,key,FALSE
Tigray,NA,Hawelti,ET010701,Mekelle,Tigray,Mekelle,1,key,FALSE
Tigray,NA,Hawzen,ET010305,Hawzen,Tigray,Eastern,1,key,FALSE
Tigray,NA,Hawzen Town,ET010312,Hawzen town,Tigray,Eastern,1,ref_exact,FALSE
Tigray,NA,Hntalo,ET010603,Hintalo,Tigray,South Eastern,0.857,fuzzy_high,FALSE
Tigray,NA,Keyih Tekli,ET010221,Keyhe tekli,Tigray,Central,1,override,FALSE
Tigray,NA,Kola Tembien,ET010208,Kola Temben,Tigray,Central,0.917,fuzzy_high,FALSE
Tigray,NA,Korem Town,ET010410,Korem town,Tigray,Southern,1,key,FALSE
Tigray,NA,Laealay Maichew,ET010205,Laelay Maychew,Tigray,Central,0.867,fuzzy_high,FALSE
Tigray,NA,Laelay Koraro,ET010109,Selekleka,Tigray,North Western,1,key,FALSE
Tigray,NA,Maichew Town,ET010409,Maichew town,Tigray,Southern,1,key,FALSE
Tigray,NA,Mekhoni Town,ET010412,Mekhoni town,Tigray,Southern,1,ref_exact,FALSE
Tigray,NA,Naeder,ET010209,Naeder,Tigray,Central,1,key,FALSE
Tigray,NA,Neksege,ET010403,Neqsege,Tigray,Southern,0.857,fuzzy_high,FALSE
Tigray,NA,Ofla,ET010408,Ofla,Tigray,Southern,1,key,FALSE
Tigray,NA,Quiha,ET010701,Mekelle,Tigray,Mekelle,1,key,FALSE
Tigray,NA,Raya Alamata,ET010407,Raya Alamata,Tigray,Southern,1,key,FALSE
Tigray,NA,Raya Azebo,ET010406,Raya Azebo,Tigray,Southern,1,key,FALSE
Tigray,NA,Raya Chercher,ET010414,Chercher,Tigray,Southern,1,key,FALSE
Tigray,NA,Samre,ET010606,Samre,Tigray,South Eastern,1,key,FALSE
Tigray,NA,Seharti,ET010601,Saharti,Tigray,South Eastern,1,key,FALSE
Tigray,NA,Selewa,ET010401,Selewa,Tigray,Southern,1,key,FALSE
Tigray,NA,Seyemti Adiyabo,ET010110,Seyemti Adyabo,Tigray,North Western,0.933,fuzzy_high,FALSE
Tigray,NA,Sheraro Town,ET010107,Sheraro town,Tigray,North Western,1,key,FALSE
Tigray,NA,Tahatay Adiyabo,ET010101,Tahtay Adiyabo,Tigray,North Western,0.933,fuzzy_high,FALSE
Tigray,NA,Tahatay Koraro,ET010104,Tahtay Koraro,Tigray,North Western,0.929,fuzzy_high,FALSE
Tigray,NA,Tahatay Maichew,ET010206,Tahtay Mayechew,Tigray,Central,1,override,FALSE
Tigray,NA,Tanqua Mlash,ET010222,Tanqua Melashe,Tigray,Central,0.857,fuzzy_high,FALSE
Tigray,NA,Tsaeda Emba,ET010314,Tsaeda Emba,Tigray,Eastern,1,key,FALSE
Tigray,NA,Tselemti,ET010106,Tselemti,Tigray,North Western,1,key,FALSE
Tigray,NA,Tsmbla,ET010113,Tsimbla,Tigray,North Western,0.857,fuzzy_high,FALSE
Tigray,NA,Wejirat,ET010608,Wajirat,Tigray,South Eastern,0.857,fuzzy_high,FALSE
Tigray,NA,Wukro Town,ET010309,Wukro town,Tigray,Eastern,1,key,FALSE
Tigray,NA,Zalanbesa,ET010318,Zala Anbesa town,Tigray,Eastern,1,key,FALSE
Tigray,NA,Zana,ET010103,Zana,Tigray,North Western,1,key,FALSE
Tigray,NA,Zata,ET010413,Zata,Tigray,Southern,1,key,FALSE
Dire Dawa,NA,Addis ketema PHCU,NA,NA,Dire Dawa,Dire Dawa urban,0.765,unmatched,TRUE
Dire Dawa,NA,Biyoawale PHCU,NA,NA,Dire Dawa,Dire Dawa rural,0.643,unmatched,TRUE
Dire Dawa,NA,Boren /Industry/ PHCU,NA,NA,Dire Dawa,Dire Dawa urban,0.211,unmatched,TRUE
Dire Dawa,NA,Dechatu PHCU,NA,NA,Dire Dawa,Dire Dawa urban,0.583,unmatched,TRUE
Dire Dawa,NA,Dire Dawa PHCU,NA,NA,Dire Dawa,Dire Dawa urban,0.286,unmatched,TRUE
Dire Dawa,NA,Dr Abel MM (Gende kore )PHCU,NA,NA,Dire Dawa,Dire Dawa urban,0.385,unmatched,TRUE
Dire Dawa,NA,Gende Gerada PHCU,NA,NA,Dire Dawa,Dire Dawa urban,0.412,unmatched,TRUE
Dire Dawa,NA,Gende kore PHCU,NA,NA,Dire Dawa,Dire Dawa urban,0.667,unmatched,TRUE
Dire Dawa,NA,Goro PHCU,NA,NA,Dire Dawa,Dire Dawa urban,0.2,unmatched,TRUE
Dire Dawa,NA,Jeldesa /Qelad/ PHCU,NA,NA,Dire Dawa,Dire Dawa rural,0.389,unmatched,TRUE
Dire Dawa,NA,Jelo Belina PHCU,NA,NA,Dire Dawa,Dire Dawa rural,0.312,unmatched,TRUE
Dire Dawa,NA,Kalich PHCU,NA,NA,Dire Dawa,Dire Dawa urban,0.333,unmatched,TRUE
Dire Dawa,NA,Legehare PHCU,NA,NA,Dire Dawa,Dire Dawa urban,0.615,unmatched,TRUE
Dire Dawa,NA,Legoda gudenfeta PHCU,NA,NA,Dire Dawa,Dire Dawa urban,0.238,unmatched,TRUE
